Job Title,Company,Description,Location,Salary Min,Salary Max,Date Posted,URL
Staff Cloud Systems Engineer,APEX Fintech Services,"WHO WE ARE Apex Fintech Solutions (AFS) powers innovation and the future of digital wealth management by processing millions of transactions daily, to simplify, automate, and facilitate access to financial markets for all. Our robust suite of fintech solutions enables us to support clients such as Stash, Betterment, SoFi, and Webull, and more than 20 million of our clients' customers. Collectively, AFS creates an environment in which companies with the biggest ideas in fintech are empowered to …","Dallas, Texas",116601.48,116601.48,2024-10-26T07:40:19Z,https://www.adzuna.com/details/4914896443?utm_medium=api&utm_source=e21b27ee
Senior Cloud Security Engineer,Hearst UK Limited,"Description Hearst Technology, Inc, Information Security Office seeks a Senior Cloud Security Engineer to lead the design and development of Azure and AWS security architecture. This position will contribute directly to the enterprise’s global cloud architecture and lead the security vision and strategy for cloud-based applications. The cloud security engineer role is responsible for architecting, implementing, and advising a secure cloud infrastructure supporting business needs. The position w…","Charlotte, Mecklenburg County",164592.6,164592.6,2024-10-24T05:42:56Z,https://www.adzuna.com/details/4912307393?utm_medium=api&utm_source=e21b27ee
Cloud Security Engineer III,"JPMorgan Chase Bank, N.A.","Your seniority as a security engineer puts you in the ranks of the top talent in your field. Play a critical role at one of the world's most iconic financial institutions where security is vital. As a Security Engineer III at JPMorgan Chase within the Cybersecurity and Technology Controls line of business, you serve as a seasoned member of a team that works to deliver software solutions that satisfy pre-defined functional and user requirements with the added dimension of preventing misuse, circ…","Plano, Collin County",158841.22,158841.22,2024-11-19T10:55:23Z,https://www.adzuna.com/details/4944386571?utm_medium=api&utm_source=e21b27ee
Senior Cloud Security Engineer,"Audacy, Inc.","Job Title: Senior Cloud Security Engineer Department: Technical Reporting To: Senior Director IS Employment Type: Full Time Pay Transparency: The anticipated starting salary range for Philadelphia-based individuals expressing interest in this position is $120,000/yr. to $160,000/yr. Salary to be determined by the education, experience, knowledge, skills, abilities and location of the applicant, as well as internal and external equity. Audacy offers employees who are eligible for benefits with a…","Middle West, Philadelphia County",205985.56,205985.56,2024-11-20T11:06:27Z,https://www.adzuna.com/details/4945487538?utm_medium=api&utm_source=e21b27ee
Cloud Applications Engineer 3,By Light Professional IT Services,"Cole Engineering Services (a By Light company) is seeking highly motivated candidates to join a team to help orchestrate, automate, document, and standardize data center designs and implementations. The candidate will Support the full stack fielding of hardware and software to DoD data centers. Support the design, installation, and operation of a distributed U.S. Army data center. Utilize Infrastructure as Code tools to automate the deployment of the overarching system and support DevOps functi…","Orlando, Orange County",103083.34,103083.34,2024-09-26T12:38:00Z,https://www.adzuna.com/details/4877913900?utm_medium=api&utm_source=e21b27ee
Sr. Cloud DevSecOps Engineer,02 Caci-Federal,"Sr. Cloud DevSecOps Engineer Job Category: Information Technology Time Type: Full time Minimum Clearance Required to Start: TS/SCI Employee Type: Regular Percentage of Travel Required: Up to 10% Type of Travel: Continental US    The Opportunity: CACI enhances the ability of federal government customers to preserve national security, deliver justice and serve the public with advanced technologies and quality analysis. We work closely with agencies and industry to overcome technical and cultural …",US,85800.0,180200,2024-10-12T08:33:52Z,https://www.adzuna.com/details/4899813591?utm_medium=api&utm_source=e21b27ee
Sr. Cloud DevSecOps Engineer,02 Caci-Federal,"Sr. Cloud DevSecOps Engineer Job Category: Information Technology Time Type: Full time Minimum Clearance Required to Start: TS/SCI Employee Type: Regular Percentage of Travel Required: None Type of Travel: None    The Opportunity: CACI enhances the ability of federal government customers to preserve national security, deliver justice and serve the public with advanced technologies and quality analysis. We work closely with agencies and industry to overcome technical and cultural hurdles to inno…",US,70900.0,148900,2024-10-12T08:49:40Z,https://www.adzuna.com/details/4899834125?utm_medium=api&utm_source=e21b27ee
Hybrid Cloud Platform Engineer,CACI International,"Hybrid Cloud Platform Engineer Job Category: Engineering Time Type: Full time Minimum Clearance Required to Start: TS/SCI with Polygraph Employee Type: Regular Percentage of Travel Required: Up to 10% Type of Travel: Local ​ The Opportunity: CACI is seeking a Hybrid Cloud Platform Engineer to support our intelligence customer in St Louis, MO/Springfield, VA. As a team, we will be responsible for developing and maintaining agency wide Platform as a Service (PaaS) capabilities deployed across mul…","Saint Louis, Saint Louis County",151315.17,151315.17,2024-11-18T22:06:51Z,https://www.adzuna.com/details/4943698747?utm_medium=api&utm_source=e21b27ee
Senior Cloud Security Engineer,Audacy,"Overview Job Title: Senior Cloud Security Engineer Department: Technical Reporting To: Senior Director IS Employment Type: Full Time Pay Transparency: The anticipated starting salary range for Philadelphia-based individuals expressing interest in this position is $120,000/yr. to $160,000/yr. Salary to be determined by the education, experience, knowledge, skills, abilities and location of the applicant, as well as internal and external equity. Audacy offers employees who are eligible for benefi…","Elkins Park, Montgomery County",195117.72,195117.72,2024-11-22T06:03:49Z,https://www.adzuna.com/details/4947655086?utm_medium=api&utm_source=e21b27ee
Cloud Software Engineer V,Dezign Concepts,"20230830-BP-308-01 salary is commensurate with education and experience Active (NSA) Top Secret Clearance with Poly Required Job Summary Provide cloud software research, development, and engineering services to include requirements analysis, software development, installation, integration, evaluation, enhancement, sustainment, testing, validation, and issue diagnosis/resolution. Please note: This job requires an existing NSA Top Secret Clearance and Polygraph Technology: AWS,Terraform,Go, Pytho…","Columbia, Howard County",112841.07,112841.07,2024-10-13T06:51:16Z,https://www.adzuna.com/details/4900513543?utm_medium=api&utm_source=e21b27ee
Cloud Data Engineer - Healthcare,Arkatechture,"Cloud Data Engineer - Healthcare Department: Professional Services Employment Type: Full Time Location: Remote Description Why Work Here? At Arkatechture, we have a simple shared mission: to build a sustainable organization built upon three pillars: Do something meaningful, With a great team, Earning what you deserve. We started in 2012 with a passion for data, business, and getting things done. We are a team of data lovers and technical experts who use our skills to help businesses big and sma…","Westbrook, Cumberland County",98455.62,98455.62,2024-11-19T22:12:45Z,https://www.adzuna.com/details/4944990559?utm_medium=api&utm_source=e21b27ee
IS Cloud Infrastructure Engineer II,CareOregon,"Career Opportunities: IS Cloud Infrastructure Engineer II (24604) Requisition ID 24604 - Posted 09/23/2024 - CareOregon - Full Time - Permanent - Portland - Multi Location (9) Job Description Print Preview Candidates hired for remote positions must reside in Oregon, Washington, Utah, Idaho, Arizona, Nevada, Texas, Montana, or Wisconsin. Job Title IS Cloud Infrastructure Engineer II Exemption Status Exempt Management Level n/a Direct Reports n/a Manager Title IS Systems Engineering Manager Depar…","Times Square, King County",125471.73,125471.73,2024-11-05T13:33:23Z,https://www.adzuna.com/details/4927366942?utm_medium=api&utm_source=e21b27ee
Senior Cloud Security Engineer,Raventek Solution Partners,"Job Title: Senior Cloud Security Engineer Department: Operations – Services Reports To: RavenTek Program Manager Location: Remote (must reside in and perform all work in the US) Schedule: Monday – Friday Hours: Full-time, 40-hours/week FLSA Status: Salary, Exempt Clearance: Public Trust Position Summary The Senior Cloud Security Engineer will support The Department of Homeland Security (DHS) providing support to other Units and Offices within the DHS to ensure the success of the program's missi…",US,110549.35,110549.35,2024-10-20T08:53:54Z,https://www.adzuna.com/details/4908124764?utm_medium=api&utm_source=e21b27ee
IS Cloud Infrastructure Engineer II,CareOregon,"Career Opportunities: IS Cloud Infrastructure Engineer II (24604) Requisition ID 24604 - Posted 09/23/2024 - CareOregon - Full Time - Permanent - Portland - Multi Location (9) Job Description Print Preview Candidates hired for remote positions must reside in Oregon, Washington, Utah, Idaho, Arizona, Nevada, Texas, Montana, or Wisconsin. Job Title IS Cloud Infrastructure Engineer II Exemption Status Exempt Management Level n/a Direct Reports n/a Manager Title IS Systems Engineering Manager Depar…","Portland, Multnomah County",133225.44,133225.44,2024-11-05T13:34:08Z,https://www.adzuna.com/details/4927370050?utm_medium=api&utm_source=e21b27ee
Cloud/Infrastructure Architect/Engineer,KDA Consulting Inc,"KDA Consulting is a Disabled Veteran, Woman-Owned, Certified Disadvantaged Small Business, comprised of a diverse team of professionals driven to tackle the demanding National Defense and Intelligence challenges through IT solutions. We emphasize teamwork and focus on achieving goals to complete deliverables efficiently, on-time, and under budget. We are currently seeking a Cloud Engineer to join our team to support our Government Partner. Requirements Primary Job Duties and Required Work Exper…","Herndon, Fairfax County",149949.33,149949.33,2024-11-03T15:14:43Z,https://www.adzuna.com/details/4925225587?utm_medium=api&utm_source=e21b27ee
Cloud-Based GIS Engineer,Zephyrus Engineering Limited,"Position: Cloud-Based GIS Engineer Location: Remote (United States) Department: Geographic Information Systems (GIS) Engineering Job Type: Full-Time, Remote Join the Visionary Team at Zephyrus Engineering Limited Are you passionate about leveraging cloud technologies to drive forward-looking GIS solutions? At Zephyrus Engineering, were seeking a dedicated and innovative Cloud-Based GIS Enginee r who thrives in creating and deploying high-performance GIS systems in cloud environments. As part of…","Houston, Houston County",87501.21,87501.21,2024-11-11T16:23:07Z,https://www.adzuna.com/details/4935301902?utm_medium=api&utm_source=e21b27ee
Cloud Service Support Engineer,IOTA Software Inc.,"IOTA Software is an innovative, early-stage startup revolutionizing the way manufacturing industries harness data. We specialize in developing a cutting-edge SaaS data visualization platform designed to empower manufacturing teams with real-time insights, dynamic dashboards, and actionable analytics. Our mission is to help businesses make smarter, data-driven decisions, optimize performance, and drive their digital transformation goals forward. As a fully virtual company, we bring together a gl…",US,117379.35,117379.35,2024-11-14T22:05:58Z,https://www.adzuna.com/details/4939616230?utm_medium=api&utm_source=e21b27ee
Cloud Native Software Engineer,Samsung SDS America,"We are seeking a Cloud Native Software Engineer to join us in the development of cloud native solutions and technologies. Although this position does not have operational responsibility, we are seeking software engineers with a passion for highly automated solutions in support of rapid application development and deployment. This is a hybrid role based in Seattle, WA. Team works 3 days in the office with flexibility to work 2 days from home. The Samsung SDS Cloud Native Computing Team's mission…","Seattle, King County",130000.0,160000,2024-09-24T21:51:10Z,https://www.adzuna.com/details/4875212800?utm_medium=api&utm_source=e21b27ee
Lead it security cloud engineer iam pki pam dlp ceh ceh python,ESR Healthcare,"Experience level: Mid-senior Experience required: 5 Years Education level: Bachelor’s degree Job function: Information Technology Industry: Financial Services Compensation: View salary Total position: 1 Relocation assistance: No Visa : Only US citizens and Greencard holders JOB DESCRIPTION: The IT Security Engineer will be part of the Security Operations React Squad focused on security engineering changes, requests, configurations, and tuning for best-in-class security solutions and capabilitie…",US,116952.51,116952.51,2022-06-23T21:50:34Z,https://www.adzuna.com/details/3255645792?utm_medium=api&utm_source=e21b27ee
Senior AWS Cloud Automation Engineer,Acuity,"Acuity Inc. is growing We are looking to staff Senior ServiceNow resources supporting one of our premier federal clients. Acuity is focused on building cutting edge, functional applications for many government agencies. We are a team of “doers” with a bias towards action and have a proven track record of implementing innovative technology solutions to solve complex challenges. Our team believes in the importance of usability, user experience (UX), and design within our applications. We seek to …","Virginia, US",277880.75,277880.75,2024-04-27T09:22:10Z,https://www.adzuna.com/details/4667668721?utm_medium=api&utm_source=e21b27ee
Senior Hybrid Cloud Platform Engineer,bcore,"Location: Springfield, VA/St. Louis, MO (Cortex) Security Clearance Required: Active TS (SCI eligibility) clearance and eligibility to obtain a CI poly is required upon application for initial consideration  This position is not open for any clearance upgrades or sponsorship. Certification Required : Must have DoD 8570 IAT Level II requirements including one of the following: Security CE, CND, SSCP, GSEC, GICSP, CySA, or CCNA teKnoluxion provides the Defense and Intelligence Communities technic…","West Springfield, Fairfax County",137141.92,137141.92,2024-09-13T10:56:10Z,https://www.adzuna.com/details/4862588274?utm_medium=api&utm_source=e21b27ee
Cloud Security Engineer III (DevSecOps),CentralSquare Technologies,"What We’re About At CentralSquare, you’ll get the opportunity to work in a collaborative environment within a company that builds complex web-based enterprise applications for our Public Servants across North America. Looking to grow your career? That’s great We believe in growing and cultivating careers here. There is plenty of room for growth for motivated people. Hard work should be rewarded. We are committed to providing competitive compensation with a great benefits package, including tuit…",US,118554.54,118554.54,2024-11-20T14:59:13Z,https://www.adzuna.com/details/4945755759?utm_medium=api&utm_source=e21b27ee
Sr Cloud Platform Engineer (Hybrid),CHN Choice Hotels International Services," PLEASE NOTE: This role is not eligible for sponsorship  Who are we looking for? Choice Hotels, one of the world’s largest lodging franchisors, has an exciting new opportunity as our Sr. Cloud Platform Engineer in the Cloud Platform Engineering team. The Cloud Platform Engineering is the team that designs, develops and manages AWS based infrastructure and services including developer experience. As a key member of our Cloud Platform Engineering, you will implement and maintain cloud native plat…",US,111145.68,111145.68,2024-08-26T06:41:38Z,https://www.adzuna.com/details/4839860094?utm_medium=api&utm_source=e21b27ee
Senior Cloud Support Engineer (OCI),CLBPTS,"Description As a member of the OCI Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relations…",US,44900.0,126100,2024-09-19T06:09:10Z,https://www.adzuna.com/details/4869041147?utm_medium=api&utm_source=e21b27ee
Senior Cloud DevOps Engineer - Azure,The Vanguard Group,"In Global Technology Operations (GTO) we take pride in ensuring our production systems are highly available, for delivering innovative tools and technology to the 20k crew across the globe, and for ensuring the 50M clients can manage their $8.6 trillion in assets so they can achieve their dreams Come join this organization to be part of a Cloud Platform Engineering team that is focused on Azure. This role drives the technical direction and thought leadership with highly qualified software engin…","Wayne, Delaware County",149390.38,149390.38,2024-09-02T05:23:40Z,https://www.adzuna.com/details/4848670907?utm_medium=api&utm_source=e21b27ee
Senior Director - Cloud Network Engineering,USA01,"Description About Ford Come help build a better world where every person is free to move and pursue their dreams. Ford Motor Company was built on the belief that freedom of movement drives human progress.This belief has fueled our passion to create great cars and trucks. Today, it drives our commitment to become the world’s most trusted mobility company, designing vehicles for a smart world that helps people move more safely, confidently, and freely. Ford is experiencing significant business tr…","Dearborn, Wayne County",207986.56,207986.56,2024-11-01T05:48:35Z,https://www.adzuna.com/details/4921216836?utm_medium=api&utm_source=e21b27ee
"Cloud Software Engineer, Level 3",Tiber Technologies,"Description When You Love the Work You Do, Any Mission Is Possible Position: Cloud Software Engineer, Level 3 ( 6 or more years of experience required) (Active Clearance with a Full Scope Poly Required) We’re on multiple contracts and have many opportunities. It is encouraged if applicants don’t meet all the technical requirements to still apply. Join Our Team: Investing in our employee’s growth is a cornerstone of our philosophy. Joining Tiber means access to ongoing learning opportunities, me…","Annapolis Junction, Anne Arundel County",167680.83,167680.83,2024-08-01T05:22:32Z,https://www.adzuna.com/details/4804536909?utm_medium=api&utm_source=e21b27ee
Sr. Hybrid Cloud Platform Engineer,GD Information Technology,"Type of Requisition: Regular Clearance Level Must Currently Possess: Top Secret/SCI Clearance Level Must Be Able to Obtain: Top Secret SCI  Polygraph Public Trust/Other Required: None Job Family: Systems Engineering Job Qualifications: Skills: Data Services, Platform as a Service (PaaS), Red Hat OpenShift Certifications: None Experience: 5  years of related experience US Citizenship Required: Yes Job Description: ​Deliver simple solutions to complex problems as a Sr. Hybrid Cloud Platform Engin…",US,97258.0,131584,2024-10-31T05:56:29Z,https://www.adzuna.com/details/4919589687?utm_medium=api&utm_source=e21b27ee
Senior Staff Cloud Infrastructure Engineer,"Findhelp, A Public Benefit Corporation","We’re changing the way people connect to social care. At findhelp, we’ve built a comprehensive platform of products and services that make it easy for you to connect people to resources, follow them on their journey, and track your impact in a fast and reliable way. Our industry-leading social care network includes more than half a million local, state, and national programs that serve every ZIP Code in the country, from rural areas to major metropolitan centers. Findhelp is headquartered in Au…","Austin, Travis County",134111.39,134111.39,2024-11-11T05:36:13Z,https://www.adzuna.com/details/4934325739?utm_medium=api&utm_source=e21b27ee
Java / Cloud Software Engineer III,JPMorganChase,"Description We have an exciting and rewarding opportunity for you to take your software engineering career to the next level. As a Java / Cloud Software Engineer III at JPMorgan Chase within the Commercial and Investment Bank, Payments Technology, you serve as a seasoned member of an agile team to design and deliver trusted market-leading technology products in a secure, stable, and scalable way. You are responsible for carrying out critical technology solutions across multiple technical areas …","Tampa, Hillsborough County",123548.73,123548.73,2024-11-18T05:33:45Z,https://www.adzuna.com/details/4942694255?utm_medium=api&utm_source=e21b27ee
Cloud Security Engineer (DIS SecOps),Peraton,"Peraton is seeking a Cloud Security Engineer in support of the Federal Reserve Bank Data Integration Service program. Peraton serves as a valued partner to essential government agencies across the intelligence, space, cyber, defense, civilian, health, and state and local markets. Every day, our employees do the can’t be done, solving the most daunting challenges facing our customers. This is a remote position. What you will do: • Define Information System Categorization (High, Moderate, or Low)…","New Home, Lynn County",122253.48,122253.48,2024-10-30T12:04:20Z,https://www.adzuna.com/details/4918672898?utm_medium=api&utm_source=e21b27ee
Sr. Hybrid Cloud Platform Engineer,Abile Headquarters,"Abile Group has an exciting and challenging opportunity for a Senior Hybrid Cloud Platform Engineer on a 10 year contract providing User Facing and Data Center Services supporting an Intelligence Community customer. All the personnel on the team will work together to support innovative design, engineering, procurement, implementation, operations, sustainment and disposal of user facing and data center information technology (IT) services on multiple networks and security domains, at multiple lo…","West Springfield, Fairfax County",148157.56,148157.56,2024-09-05T10:52:17Z,https://www.adzuna.com/details/4853136801?utm_medium=api&utm_source=e21b27ee
Sr. Hybrid Cloud Platform Engineer,Abile Headquarters,"Abile Group has an exciting and challenging opportunity for a Senior Hybrid Cloud Platform Engineer on a 10 year contract providing User Facing and Data Center Services supporting an Intelligence Community customer. All the personnel on the team will work together to support innovative design, engineering, procurement, implementation, operations, sustainment and disposal of user facing and data center information technology (IT) services on multiple networks and security domains, at multiple lo…","Sauget, Saint Clair County",144383.06,144383.06,2024-09-05T10:52:16Z,https://www.adzuna.com/details/4853136798?utm_medium=api&utm_source=e21b27ee
Full Stack Cloud Software Engineer,Booz Allen Hamilton United States,"Full Stack Cloud Software Engineer The Opportunity: As a full stack developer, you can resolve a problem with a complete end-to-end solution in a fast, agile environment. If you’re looking for the chance to not just develop software, but to create a system that will make a difference, we need you on our team. We’re looking for an experienced developer like you with the skills needed to develop software and systems from vision to production-ready. This role is more than just coding. As a senior …",US,84600.0,193000,2024-09-15T06:00:40Z,https://www.adzuna.com/details/4864616157?utm_medium=api&utm_source=e21b27ee
U22-002_Cloud Operations Engineer,kofax,"Job Purpose The Cloud Operations Engineer, Cloud Services assists in the, support, and management of the software components of the Kofax Cloud Solutions technology stack.Engineers are expected to provide first-class system operation and support to the Kofax Software cloud enterprise. They must demonstrate technical maturity and be able to professionally communicate with team members, management, other department personnel, third-party vendors, customers, and partners.They must work effectively…","Boston, Suffolk County",80168.91,80168.91,2024-07-31T10:18:11Z,https://www.adzuna.com/details/4802657552?utm_medium=api&utm_source=e21b27ee
Cloud Quality Engineer – Automated Tester,Hewlett Packard Enterprise,"Cloud Quality Engineer – Automated Tester This role has been designed as ‘Hybrid’ with an expectation that you will work on average 2-3 days per week from an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex…",US,117500.0,270000,2024-11-15T08:18:51Z,https://www.adzuna.com/details/4940199303?utm_medium=api&utm_source=e21b27ee
Lead Cloud Data Engineer Senior,Elevance Health,"Lead Cloud Data Engineer Senior Location: This position will work a hybrid model (remote and in office 1 -2 days per week). Ideal candidates will live within 50 miles of one of our Pulse Point locations in Indianapolis, IN, Grand Prairie, TX, Atlanta, GA, Richmond, VA or Chicago, IL. Alternate locations may be considered. A proud member of the Elevance Health family of companies, Carelon Medical Benefits Management, formerly AIM Specialty Health, is a benefit- management leader in Illinois. Our…","Indianapolis, Marion County",174862.2,174862.2,2024-11-16T11:30:53Z,https://www.adzuna.com/details/4941531579?utm_medium=api&utm_source=e21b27ee
Senior/Lead Cloud Architect/Engineer,Peraton,"We are hiring We are looking for a Senior/Lead Cloud Architect/Engineer . This qualified individual will lead initiatives and build processes to reduce the duration, frequency, and impact of issues. He/She will also spend a portion of your time directing the resolution of high visibility incidents by leading collaborative deep dive root cause analysis efforts to establish suggested technical changes in the environment. Using data learned from those incidents they will drive continuous improveme…",US,218316.52,218316.52,2024-10-26T11:49:41Z,https://www.adzuna.com/details/4915031494?utm_medium=api&utm_source=e21b27ee
Sr. Cloud Security Engineer - VP,MUFG Bank,"Do you want your voice heard and your actions to count? Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG), one of the world’s leading financial groups. Across the globe, we’re 120,000 colleagues, striving to make a difference for every client, organization, and community we serve. We stand for our values, building long-term relationships, serving society, and fostering shared and sustainable growth for a better world. With a vision to be the world’s most trusted financial gro…",US,145000.0,176000,2024-11-16T06:09:25Z,https://www.adzuna.com/details/4941317407?utm_medium=api&utm_source=e21b27ee
Java / Cloud Software Engineer III,JPMorganChase,"Description We have an exciting and rewarding opportunity for you to take your software engineering career to the next level. As a Java / Cloud Software Engineer III at JPMorgan Chase within the Commercial and Investment Bank, Payments Technology, you serve as a seasoned member of an agile team to design and deliver trusted market-leading technology products in a secure, stable, and scalable way. You are responsible for carrying out critical technology solutions across multiple technical areas …","Tampa, Hillsborough County",126846.8,126846.8,2024-11-08T05:50:24Z,https://www.adzuna.com/details/4931201993?utm_medium=api&utm_source=e21b27ee
Cloud Database Engineer III (Onsite),SC Data Center,"As a Cloud Database Engineer III, you will be key member of the cloud engineering team responsible for the design, setup, maintenance and on-going health of relational and non-relational databases within the company. The ideal candidate will have advanced experience with database management with MSSQL and MySQL databases hosted in both private and public (IaaS and PaaS) cloud environments. In this position, it is critical to have a passion for database engineering and a focus on growth and impr…","Monroe, Green County",104903.56,104903.56,2024-09-26T05:38:44Z,https://www.adzuna.com/details/4877506491?utm_medium=api&utm_source=e21b27ee
Senior Cloud DevOps Engineer and Administrator,Mass General Brigham ,"Description About Us: As a not-for-profit organization, Mass General Brigham is committed to supporting patient care, research, teaching, and service to the community by leading innovation across our system. Founded by Brigham and Women's Hospital and Massachusetts General Hospital, Mass General Brigham supports a complete continuum of care including community and specialty hospitals, a managed care organization, a physician network, community health centers, home care, and other health-related…","Winter Hill, Middlesex County",79459.81,79459.81,2024-11-05T13:33:57Z,https://www.adzuna.com/details/4927368791?utm_medium=api&utm_source=e21b27ee
Entry Level Cloud Release Engineer,CentralSquare Technologies,"What We’re About At CentralSquare, you’ll get the opportunity to work in a collaborative environment within a company that builds complex web-based enterprise applications for our Public Servants across North America. As over 250 Million citizens in the US are impacted by CentralSquare Software, we are on a trajectory to revolutionize the way agencies address citizens’ needs by improving quality of life and building safer, smarter communitiesand we need great candidates to do it Looking to grow…",US,108379.09,108379.09,2024-11-20T14:59:14Z,https://www.adzuna.com/details/4945755762?utm_medium=api&utm_source=e21b27ee
Java / Cloud Software Engineer III,144780-Payments Us,"Description We have an exciting and rewarding opportunity for you to take your software engineering career to the next level. As a Java / Cloud Software Engineer III at JPMorgan Chase within the Corporate and Investment Bank, Payments Technology you serve as a seasoned member of an agile team to design and deliver trusted market-leading technology products in a secure, stable, and scalable way. You are responsible for carrying out critical technology solutions across multiple technical areas wi…","Tampa, Hillsborough County",148647.25,148647.25,2024-10-24T05:57:23Z,https://www.adzuna.com/details/4912312172?utm_medium=api&utm_source=e21b27ee
Cloud Software Engineer III (DevOps),260312-South Florida Region Admin,"Description We have an exciting and rewarding opportunity for you to take your software engineering career to the next level. As a Cloud Software Engineer III (DevOps) at JPMorgan Chase within the Consumer & Community Banking, Consumer Card Technologies team, you serve as a seasoned member of an agile team to design and deliver trusted market-leading technology products in a secure, stable, and scalable way. You are responsible for carrying out critical technology solutions across multiple tech…","Wilmington, New Castle County",127907.15,127907.15,2024-08-01T05:14:23Z,https://www.adzuna.com/details/4804480371?utm_medium=api&utm_source=e21b27ee
"Sr Manager, Cloud Infrastructure Engineering",Alteryx,"We’re looking for problem solvers, innovators, and dreamers who are searching for anything but business as usual. Like us, you’re a high performer who’s an expert at your craft, constantly challenging the status quo. You value inclusivity and want to join a culture that empowers you to show up as your authentic self. You know that success hinges on commitment, that our differences make us stronger, and that the finish line is always sweeter when the whole team crosses together. Overview: The Se…","Tennessee, US",175000.0,200000,2024-10-31T06:15:57Z,https://www.adzuna.com/details/4919602344?utm_medium=api&utm_source=e21b27ee
"Cloud Systems Engineer in Portland, Oregon",Protocall Services,"Job Details Portland, OR - Portland, OR Fully Remote Full Time 4 Year Degree $90,000.00 - $100,000.00 Salary/year Any Information Technology Description Job Summary: The Systems Engineer plays a critical role in designing and managing Protocall’s cloud infrastructure, supporting software solutions within Protocall's cloud environment, and implementing security protocols within the organization. They lead substantial cloud infrastructure projects in support of Protocall’s software applications, …","Maywood Park, Multnomah County",90000.0,100000,2024-11-22T05:34:57Z,https://www.adzuna.com/details/4947646691?utm_medium=api&utm_source=e21b27ee
"Principal, Data Cloud Solution Engineer",100-SFDC,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Sales Job Details About Salesforce We’re Salesforce, the Customer Company, inspiring the future of business with AI Data CRM. Leading with our core values, we help companies across every industry blaze new trails and connect with customers in a whole new way. And, we empower you to be a Trailblazer, too — driving your performance and ca…","New York City, New York",165060.0,220850,2024-11-22T05:56:20Z,https://www.adzuna.com/details/4947652550?utm_medium=api&utm_source=e21b27ee
Sr Cloud Security Engineer FL,Lennar Homes,"We are Lennar Lennar is one of the nation‘s leading homebuilders, dedicated to making an impact and creating an extraordinary experience for their Homeowners, Communities, and Associates by building quality homes and providing exceptional customer service, giving back to the communities in which we work and live in, and fostering a culture of opportunity and growth for our Associates throughout their career. Lennar has been recognized as a Fortune 500® company and consistently ranked among the …","Miami, Miami-Dade County",138421.88,138421.88,2024-11-22T17:25:19Z,https://www.adzuna.com/details/4948290762?utm_medium=api&utm_source=e21b27ee
"Director, Software Engineering (Cloud Delivery)",CoreLogic,"At CoreLogic, we are driven by a single mission-to make the property industry faster, smarter, and more people-centric. CoreLogic is the trusted source for property intelligence, with unmatched precision, depth, breadth, and insights across the entire ecosystem. Our talented team of 5,000 employees globally uses our network, scale, connectivity and technology to drive the largest asset class in the world. Join us as we work toward our vision of fueling a thriving global property ecosystem and a…","Dallas, Texas",199196.75,199196.75,2024-11-21T11:34:30Z,https://www.adzuna.com/details/4946826200?utm_medium=api&utm_source=e21b27ee
Expert Engineer Cloud,Carson Solutions LLC,"Salary 140,000 - 155,000 USD per year Requirements: - 5 years designing, implementing, and supporting Exchange and Exchange Online hybrid-cloud infrastructure, preferably within the financial services industry. Experience managing and troubleshooting Exchange 2016/2019 DAG’s, mail flow, receive/send connectors, and database failover. A detailed understanding of Azure AD Connect and Azure attribute synchronization. 5 years systems administration experience managing enterprise Windows in a 24 by …","Mount Rainier, Prince George's County",140000.0,155000,2022-04-23T12:39:40Z,https://www.adzuna.com/details/3074321717?utm_medium=api&utm_source=e21b27ee
Sales Engineer - Cloud,Arrow Electronics,"Position: Sales Engineer - Cloud Job Description: Arrow is seeking a Sales Engineer - Cloud to provide technical direction and business guidance to our channel partner community in North America. As a Sales Engineer, you will be accountable for partner enablement goals by driving innovative technical programs and overseeing day-to-day technical account-level activities. You will be responsible for evangelizing, positioning, and architecting solutions for channel partners within your assigned re…","Prestonwood, Collin County",159185.3,159185.3,2024-11-20T09:40:58Z,https://www.adzuna.com/details/4945411518?utm_medium=api&utm_source=e21b27ee
Cloud and Storage Engineer,Contact Government Services,"Cloud and Storage Engineer Employment Type: Full-Time, Experienced Department: Information technology CGS is seeking a Cloud and Storage Engineer to develop and implement full-scale Storage Area Network (SAN) architecture for a large EMC-based SAN infrastructure in support of a large federal agency. The ideal candidate will be able to excel in a fast-paced environment and successfully produce standards and implementation processes for storage configuration, optimization, replication, and storag…","Albuquerque, Bernalillo County",100949.0,137002,2024-08-17T11:21:47Z,https://www.adzuna.com/details/4829690167?utm_medium=api&utm_source=e21b27ee
